case_id,config_id,seed,ap_count,ref_classes,learned_classes,n_member_total,n_member_fill,n_member_harvest,n_member_saturation,n_member_pcache,n_equiv,n_splits,n_columns_lin,n_columns_om,n_saturation_checks,n_saturation_escalations,n_classes_initial,stall_class,n_guard_firings,guard_fired_final,cex_policy,max_cex_stem,max_cex_loop,max_query_word_len,eq_certification,export_associative,fixpoint_congruent,wall_seconds,verdict,detail
3state1ap0acc_025680,no-sat-exact,0,1,20,18,327,294,33,0,0,8,15,2,6,0,0,3,permanent,8,1,minimal,1,5,13,exact,n/a,false,0.363,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025680_c,no-sat-exact,0,1,20,18,327,294,33,0,0,8,15,2,6,0,0,3,permanent,8,1,minimal,1,5,13,exact,n/a,false,0.410,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025688,no-sat-exact,0,1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.003,BUDGET,
3state1ap0acc_025688_c,no-sat-exact,0,1,80,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.003,BUDGET,
3state1ap0acc_025689,no-sat-exact,0,1,16,16,337,262,29,0,46,8,13,1,7,0,0,3,transient,7,0,minimal,0,4,10,exact,true,true,0.189,SOUND,
3state1ap0acc_025689_c,no-sat-exact,0,1,16,16,337,262,29,0,46,8,13,1,7,0,0,3,transient,7,0,minimal,0,4,10,exact,true,true,0.227,SOUND,
3state1ap0acc_025690,no-sat-exact,0,1,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.011,BUDGET,
1state3ap1acc_01848_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,11.609,SOUND,
1state3ap1acc_01888,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,11.178,SOUND,
3state1ap0acc_025690_c,no-sat-exact,0,1,79,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.007,BUDGET,
3state1ap0acc_025697,no-sat-exact,0,1,59,53,1669,1604,65,0,0,14,48,4,11,0,0,5,permanent,14,1,minimal,1,9,20,exact,n/a,false,37.002,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025697_c,no-sat-exact,0,1,59,53,1669,1604,65,0,0,14,48,4,11,0,0,5,permanent,14,1,minimal,1,9,20,exact,n/a,false,39.759,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025698,no-sat-exact,0,1,13,10,138,123,15,0,0,5,6,1,5,0,0,4,permanent,4,1,minimal,1,3,5,exact,n/a,false,0.026,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025698_c,no-sat-exact,0,1,13,10,138,123,15,0,0,5,6,1,5,0,0,4,permanent,4,1,minimal,1,3,5,exact,n/a,false,0.027,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025701,no-sat-exact,0,1,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.007,BUDGET,
3state1ap0acc_025701_c,no-sat-exact,0,1,67,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.010,BUDGET,
3state1ap0acc_025704,no-sat-exact,0,1,8,7,88,74,14,0,0,4,3,3,2,0,0,4,permanent,3,0,minimal,0,3,9,exact,n/a,false,0.052,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025704_c,no-sat-exact,0,1,8,7,88,74,14,0,0,4,3,3,2,0,0,4,permanent,3,0,minimal,0,3,9,exact,n/a,false,0.030,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025706,no-sat-exact,0,1,8,6,60,51,9,0,0,3,2,2,2,0,0,4,permanent,2,0,minimal,0,3,7,exact,n/a,false,0.016,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025706_c,no-sat-exact,0,1,8,6,60,51,9,0,0,3,2,2,2,0,0,4,permanent,2,0,minimal,0,3,7,exact,n/a,false,0.029,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025708,no-sat-exact,0,1,13,8,98,84,14,0,0,4,4,3,2,0,0,4,permanent,4,1,minimal,0,5,12,exact,n/a,false,0.072,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025708_c,no-sat-exact,0,1,13,8,98,84,14,0,0,4,4,3,2,0,0,4,permanent,4,1,minimal,0,5,12,exact,n/a,false,0.089,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025712,no-sat-exact,0,1,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.008,BUDGET,
3state1ap0acc_025712_c,no-sat-exact,0,1,97,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.086,BUDGET,
3state1ap0acc_025713,no-sat-exact,0,1,11,7,68,59,9,0,0,3,3,2,2,0,0,4,permanent,1,0,minimal,0,3,8,exact,n/a,false,0.021,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025713_c,no-sat-exact,0,1,11,7,68,59,9,0,0,3,3,2,2,0,0,4,permanent,1,0,minimal,0,3,8,exact,n/a,false,0.019,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025714,no-sat-exact,0,1,72,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.002,BUDGET,
3state1ap0acc_025714_c,no-sat-exact,0,1,72,70,2914,2817,97,0,0,19,66,4,16,0,0,4,permanent,18,1,minimal,1,15,28,exact,n/a,false,45.706,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025716,no-sat-exact,0,1,67,51,1819,1749,70,0,0,16,47,4,13,0,0,4,permanent,16,1,minimal,1,9,15,exact,n/a,false,8.088,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_01888_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.365,SOUND,
1state3ap1acc_01896,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.267,SOUND,
3state1ap0acc_025716_c,no-sat-exact,0,1,67,51,1819,1749,70,0,0,16,47,4,13,0,0,4,permanent,16,1,minimal,1,9,15,exact,n/a,false,8.980,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025720,no-sat-exact,0,1,43,22,533,492,41,0,0,10,18,5,6,0,0,4,permanent,9,1,minimal,1,5,13,exact,n/a,false,1.023,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025720_c,no-sat-exact,0,1,43,22,533,492,41,0,0,10,18,5,6,0,0,4,permanent,9,1,minimal,1,5,13,exact,n/a,false,1.047,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025722,no-sat-exact,0,1,36,19,379,348,31,0,0,8,15,4,5,0,0,4,permanent,7,1,minimal,1,5,9,exact,n/a,false,0.211,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025722_c,no-sat-exact,0,1,36,19,379,348,31,0,0,8,15,4,5,0,0,4,permanent,7,1,minimal,1,5,9,exact,n/a,false,0.236,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025826,no-sat-exact,0,1,22,15,271,245,26,0,0,7,11,2,6,0,0,4,permanent,5,1,minimal,1,3,10,exact,n/a,false,0.066,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025826_c,no-sat-exact,0,1,22,15,271,245,26,0,0,7,11,2,6,0,0,4,permanent,5,1,minimal,1,3,10,exact,n/a,false,0.093,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025834,no-sat-exact,0,1,11,9,106,93,13,0,0,4,5,2,3,0,0,4,permanent,2,0,minimal,1,4,9,exact,n/a,false,0.025,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025834_c,no-sat-exact,0,1,11,9,106,93,13,0,0,4,5,2,3,0,0,4,permanent,2,0,minimal,1,4,9,exact,n/a,false,0.021,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025880,no-sat-exact,0,1,31,29,692,646,46,0,0,11,26,3,8,0,0,3,permanent,11,1,minimal,1,4,11,exact,n/a,false,2.499,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025880_c,no-sat-exact,0,1,31,29,692,646,46,0,0,11,26,3,8,0,0,3,permanent,11,1,minimal,1,4,11,exact,n/a,false,2.691,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025882,no-sat-exact,0,1,32,23,562,516,46,0,0,10,19,5,6,0,0,4,permanent,10,1,minimal,1,9,16,exact,n/a,false,1.266,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025882_c,no-sat-exact,0,1,32,23,562,516,46,0,0,10,19,5,6,0,0,4,permanent,10,1,minimal,1,9,16,exact,n/a,false,1.361,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025889,no-sat-exact,0,1,37,37,1011,823,42,0,146,10,32,2,9,0,0,5,transient,9,0,minimal,1,9,13,exact,true,true,9.224,SOUND,
3state1ap0acc_025889_c,no-sat-exact,0,1,37,37,1011,823,42,0,146,10,32,2,9,0,0,5,transient,9,0,minimal,1,9,13,exact,true,true,21.089,SOUND,
3state1ap0acc_025890,no-sat-exact,0,1,20,17,386,348,38,0,0,9,13,3,7,0,0,4,permanent,8,1,minimal,1,5,13,exact,n/a,false,0.427,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025890_c,no-sat-exact,0,1,20,17,386,348,38,0,0,9,13,3,7,0,0,4,permanent,8,1,minimal,1,5,13,exact,n/a,false,0.488,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025893,no-sat-exact,0,1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.001,BUDGET,
3state1ap0acc_025893_c,no-sat-exact,0,1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.001,BUDGET,
3state1ap0acc_025904,no-sat-exact,0,1,34,34,926,758,40,0,128,10,30,3,8,0,0,4,transient,9,0,minimal,1,5,12,exact,true,true,13.083,SOUND,
1state3ap1acc_01896_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.369,SOUND,
1state3ap1acc_01904,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.327,SOUND,
3state1ap0acc_025904_c,no-sat-exact,0,1,34,34,926,758,40,0,128,10,30,3,8,0,0,4,transient,9,0,minimal,1,5,12,exact,true,true,9.510,SOUND,
3state1ap0acc_025905,no-sat-exact,0,1,25,15,272,247,25,0,0,7,11,4,4,0,0,4,permanent,6,1,minimal,1,5,10,exact,n/a,false,0.241,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025905_c,no-sat-exact,0,1,25,15,272,247,25,0,0,7,11,4,4,0,0,4,permanent,6,1,minimal,1,5,10,exact,n/a,false,0.275,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025908,no-sat-exact,0,1,27,26,505,475,30,0,0,8,22,3,6,0,0,4,permanent,8,1,minimal,1,6,12,exact,n/a,false,1.140,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025908_c,no-sat-exact,0,1,27,26,505,475,30,0,0,8,22,3,6,0,0,4,permanent,8,1,minimal,1,6,12,exact,n/a,false,1.395,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025912,no-sat-exact,0,1,34,31,666,629,37,0,0,9,27,4,6,0,0,4,permanent,9,1,minimal,0,6,14,exact,n/a,false,1.559,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025912_c,no-sat-exact,0,1,34,31,666,629,37,0,0,9,27,4,6,0,0,4,permanent,9,1,minimal,0,6,14,exact,n/a,false,1.787,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025944,no-sat-exact,0,1,32,25,548,508,40,0,0,10,22,5,5,0,0,3,permanent,10,1,minimal,1,7,16,exact,n/a,false,2.575,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025944_c,no-sat-exact,0,1,32,25,548,508,40,0,0,10,22,5,5,0,0,3,permanent,10,1,minimal,1,7,16,exact,n/a,false,2.679,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025953,no-sat-exact,0,1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.003,BUDGET,
3state1ap0acc_025953_c,no-sat-exact,0,1,69,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.001,BUDGET,
3state1ap0acc_025957,no-sat-exact,0,1,46,46,1761,1486,69,0,206,15,41,4,12,0,0,5,transient,14,0,minimal,1,6,19,exact,true,true,8.093,SOUND,
3state1ap0acc_025957_c,no-sat-exact,0,1,46,46,1761,1486,69,0,206,15,41,4,12,0,0,5,transient,14,0,minimal,1,6,19,exact,true,true,8.754,SOUND,
3state1ap0acc_025968,no-sat-exact,0,1,57,55,1492,1441,51,0,0,12,51,2,11,0,0,4,permanent,12,1,minimal,1,9,15,exact,n/a,false,4.826,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025968_c,no-sat-exact,0,1,57,55,1492,1441,51,0,0,12,51,2,11,0,0,4,permanent,12,1,minimal,1,9,15,exact,n/a,false,5.338,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025972,no-sat-exact,0,1,46,45,1331,1273,58,0,0,13,41,3,11,0,0,4,permanent,13,1,minimal,1,8,14,exact,n/a,false,1.834,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025972_c,no-sat-exact,0,1,46,45,1331,1273,58,0,0,13,41,3,11,0,0,4,permanent,13,1,minimal,1,8,14,exact,n/a,false,2.114,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025976,no-sat-exact,0,1,24,10,167,146,21,0,0,6,6,4,3,0,0,4,permanent,3,0,minimal,1,4,10,exact,n/a,false,0.102,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_025976_c,no-sat-exact,0,1,24,10,167,146,21,0,0,6,6,4,3,0,0,4,permanent,3,0,minimal,1,4,10,exact,n/a,false,0.103,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026128,no-sat-exact,0,1,22,21,376,343,33,0,0,8,18,2,6,0,0,3,permanent,8,1,minimal,0,5,13,exact,n/a,false,0.984,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_01904_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,7.189,SOUND,
1state3ap1acc_01912,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.430,SOUND,
3state1ap0acc_026128_c,no-sat-exact,0,1,22,21,376,343,33,0,0,8,18,2,6,0,0,3,permanent,8,1,minimal,0,5,13,exact,n/a,false,1.125,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026129,no-sat-exact,0,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.001,BUDGET,
3state1ap0acc_026129_c,no-sat-exact,0,1,60,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.001,BUDGET,
3state1ap0acc_026132,no-sat-exact,0,1,49,44,1122,1067,55,0,0,12,41,4,8,0,0,3,permanent,12,1,minimal,1,7,28,exact,n/a,false,21.153,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026132_c,no-sat-exact,0,1,49,44,1122,1067,55,0,0,12,41,4,8,0,0,3,permanent,12,1,minimal,1,7,28,exact,n/a,false,22.742,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026192,no-sat-exact,0,1,45,45,1888,1637,82,0,169,18,42,5,13,0,0,3,transient,17,0,minimal,0,9,18,exact,true,true,12.362,SOUND,
3state1ap0acc_026192_c,no-sat-exact,0,1,45,45,1888,1637,82,0,169,18,42,5,13,0,0,3,transient,17,0,minimal,0,9,18,exact,true,true,29.364,SOUND,
3state1ap0acc_026193,no-sat-exact,0,1,27,26,627,582,45,0,0,11,23,3,8,0,0,3,permanent,11,1,minimal,0,7,12,exact,n/a,false,5.189,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026193_c,no-sat-exact,0,1,27,26,627,582,45,0,0,11,23,3,8,0,0,3,permanent,11,1,minimal,0,7,12,exact,n/a,false,4.638,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026196,no-sat-exact,0,1,39,39,1328,1104,62,0,162,14,36,4,10,0,0,3,transient,13,0,minimal,1,8,20,exact,true,true,7.385,SOUND,
3state1ap0acc_026196_c,no-sat-exact,0,1,39,39,1328,1104,62,0,162,14,36,4,10,0,0,3,transient,13,0,minimal,1,8,20,exact,true,true,4.897,SOUND,
3state1ap0acc_026257,no-sat-exact,0,1,33,28,800,740,60,0,0,13,25,4,9,0,0,3,permanent,13,1,minimal,1,8,24,exact,n/a,false,5.148,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026257_c,no-sat-exact,0,1,33,28,800,740,60,0,0,13,25,4,9,0,0,3,permanent,13,1,minimal,1,8,24,exact,n/a,false,12.310,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026640,no-sat-exact,0,1,15,14,252,229,23,0,0,7,10,0,8,0,0,4,permanent,5,1,minimal,1,4,7,exact,n/a,false,0.128,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026640_c,no-sat-exact,0,1,15,14,252,229,23,0,0,7,10,0,8,0,0,4,permanent,5,1,minimal,1,4,7,exact,n/a,false,0.157,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026641,no-sat-exact,0,1,15,10,140,124,16,0,0,5,5,1,5,0,0,5,permanent,4,1,minimal,1,5,7,exact,n/a,false,0.064,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026641_c,no-sat-exact,0,1,15,10,140,124,16,0,0,5,5,1,5,0,0,5,permanent,4,1,minimal,1,5,7,exact,n/a,false,0.081,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026642,no-sat-exact,0,1,15,14,361,317,44,0,0,11,11,1,10,0,0,3,permanent,11,1,minimal,3,6,9,exact,n/a,false,0.303,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026642_c,no-sat-exact,0,1,15,14,361,317,44,0,0,11,11,1,10,0,0,3,permanent,11,1,minimal,3,6,9,exact,n/a,false,0.344,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026644,no-sat-exact,0,1,32,29,753,707,46,0,0,11,24,2,10,0,0,5,permanent,11,1,minimal,1,10,13,exact,n/a,false,3.469,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_01912_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,11.094,SOUND,
1state3ap1acc_01920,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,10.899,SOUND,
1state2ap2acc_00292,no-sat-exact,0,2,5,5,71,62,0,0,9,1,0,0,3,0,0,5,none,0,0,minimal,0,0,3,exact,true,true,0.293,SOUND,
1state2ap2acc_00292_c,no-sat-exact,0,2,5,5,71,62,0,0,9,1,0,0,3,0,0,5,none,0,0,minimal,0,0,3,exact,true,true,0.295,SOUND,
3state1ap0acc_026644_c,no-sat-exact,0,1,32,29,753,707,46,0,0,11,24,2,10,0,0,5,permanent,11,1,minimal,1,10,13,exact,n/a,false,4.040,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026645,no-sat-exact,0,1,22,13,178,160,18,0,0,5,8,1,5,0,0,5,permanent,5,1,minimal,1,7,9,exact,n/a,false,0.121,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026645_c,no-sat-exact,0,1,22,13,178,160,18,0,0,5,8,1,5,0,0,5,permanent,5,1,minimal,1,7,9,exact,n/a,false,0.143,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026648,no-sat-exact,0,1,23,19,339,309,30,0,0,8,16,1,7,0,0,3,permanent,8,1,minimal,1,4,9,exact,n/a,false,1.237,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026648_c,no-sat-exact,0,1,23,19,339,309,30,0,0,8,16,1,7,0,0,3,permanent,8,1,minimal,1,4,9,exact,n/a,false,0.706,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026649,no-sat-exact,0,1,25,25,747,609,51,0,87,12,22,6,6,0,0,3,transient,11,0,minimal,1,7,13,exact,true,true,1.043,SOUND,
3state1ap0acc_026649_c,no-sat-exact,0,1,25,25,747,609,51,0,87,12,22,6,6,0,0,3,transient,11,0,minimal,1,7,13,exact,true,true,2.684,SOUND,
3state1ap0acc_026652,no-sat-exact,0,1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.012,BUDGET,
3state1ap0acc_026652_c,no-sat-exact,0,1,50,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,,-1,-1,minimal,-1,-1,-1,,n/a,n/a,60.009,BUDGET,
3state1ap0acc_026653,no-sat-exact,0,1,19,13,181,160,21,0,0,6,10,3,3,0,0,3,permanent,6,1,minimal,1,3,9,exact,n/a,false,0.209,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026653_c,no-sat-exact,0,1,19,13,181,160,21,0,0,6,10,3,3,0,0,3,permanent,6,1,minimal,1,3,9,exact,n/a,false,0.275,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026672,no-sat-exact,0,1,19,18,365,331,34,0,0,9,15,1,8,0,0,3,permanent,9,1,minimal,1,4,12,exact,n/a,false,0.239,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026672_c,no-sat-exact,0,1,19,18,365,331,34,0,0,9,15,1,8,0,0,3,permanent,9,1,minimal,1,4,12,exact,n/a,false,0.597,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026673,no-sat-exact,0,1,17,11,130,114,16,0,0,5,8,2,3,0,0,3,permanent,5,1,minimal,0,3,7,exact,n/a,false,0.090,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026673_c,no-sat-exact,0,1,17,11,130,114,16,0,0,5,8,2,3,0,0,3,permanent,5,1,minimal,0,3,7,exact,n/a,false,0.084,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026676,no-sat-exact,0,1,38,35,1050,992,58,0,0,14,32,3,11,0,0,3,permanent,14,1,minimal,1,7,15,exact,n/a,false,4.915,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026676_c,no-sat-exact,0,1,38,35,1050,992,58,0,0,14,32,3,11,0,0,3,permanent,14,1,minimal,1,7,15,exact,n/a,false,5.914,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
3state1ap0acc_026680,no-sat-exact,0,1,71,71,2606,2143,66,0,397,15,68,2,13,0,0,3,transient,13,0,minimal,1,11,22,exact,true,true,13.723,SOUND,
3state1ap0acc_026680_c,no-sat-exact,0,1,71,71,2606,2143,66,0,397,15,68,2,13,0,0,3,transient,13,0,minimal,1,11,22,exact,true,true,17.225,SOUND,
3state1ap0acc_026681,no-sat-exact,0,1,24,13,183,161,22,0,0,6,10,3,3,0,0,3,permanent,6,1,minimal,0,7,15,exact,n/a,false,0.157,ACCEPTOR_ONLY,export refused: certified fixpoint is not a congruence (Lemma 5.2)
1state3ap1acc_01920_c,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,6.020,SOUND,
1state3ap1acc_01928,no-sat-exact,0,3,4,4,151,145,0,0,6,1,0,0,2,0,0,4,none,0,0,minimal,0,0,3,exact,true,true,5.935,SOUND,
